GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	P97414	Kcnq1	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:15498462		10090	MGI		P
UniProtKB	P97464	Ext1	acts_upstream_of_or_within	GO:0035176	social behavior	ECO:0000315	IMP	PMID:22411800		10090	MGI	part_of(GO:0007610)	P
UniProtKB	P97926	Oxtr	involved_in	GO:0035176	social behavior	ECO:0000266	ISO	GO_REF:0000096	RGD:3239	10090	MGI		P
UniProtKB	P97926	Oxtr	involved_in	GO:0035176	social behavior	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70536|ensembl:ENSRNOP00000007724	10090	Ensembl		P
UniProtKB	Q09XV5	Chd8	acts_upstream_of_or_within	GO:0035176	social behavior	ECO:0000315	IMP	PMID:27602517	MGI:MGI:3530648	10090	MGI		P
UniProtKB	Q14B62	ptchd1	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:27007844		10090	UniProt		P
UniProtKB	Q3U1H9	Avpr1a	involved_in	GO:0035176	social behavior	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P30560|ensembl:ENSRNOP00000005829	10090	Ensembl		P
UniProtKB	Q3UUQ5	Avp	involved_in	GO:0035176	social behavior	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P01186|ensembl:ENSRNOP00000028833	10090	Ensembl		P
UniProtKB	Q3V129	Ulk4	acts_upstream_of_or_within	GO:0035176	social behavior	ECO:0000315	IMP	PMID:29391390	MGI:MGI:4362969	10090	MGI		P
UniProtKB	Q4ACU6	Shank3	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:21558424		10090	CACAO		P
UniProtKB	Q4ACU6	Shank3	involved_in	GO:0035176	social behavior	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q9BYB0	10090	MGI		P
UniProtKB	Q4ACU6	Shank3	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:31853066	MGI:MGI:4949738	10090	MGI		P
UniProtKB	Q4ACU6	Shank3	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:31853066	MGI:MGI:2677631	10090	MGI		P
UniProtKB	Q4ACU6	Shank3	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:31853066	MGI:MGI:1857169	10090	MGI		P
UniProtKB	Q4ACU6	Shank3	acts_upstream_of_or_within	GO:0035176	social behavior	ECO:0000315	IMP	PMID:21558424	MGI:MGI:5056336	10090	MGI		P
UniProtKB	Q4ACU6	Shank3	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:21558424		10090	BHF-UCL		P
UniProtKB	Q4ACU6	Shank3	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:21423165		10090	BHF-UCL		P
UniProtKB	Q4ACU6	Shank3	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:21167025		10090	BHF-UCL		P
UniProtKB	Q545V4	Oxt	involved_in	GO:0035176	social behavior	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P01179|ensembl:ENSRNOP00000028829	10090	Ensembl		P
UniProtKB	Q5H8C4	Vps13a	acts_upstream_of_or_within	GO:0035176	social behavior	ECO:0000315	IMP	PMID:15686477	MGI:MGI:3531502	10090	MGI		P
UniProtKB	Q5QD14	Taar5	involved_in	GO:0035176	social behavior	ECO:0000304	TAS	PMID:23177478		10090	UniProt		P
UniProtKB	Q60857	Slc6a4	involved_in	GO:0035176	social behavior	ECO:0000316	IGI	PMID:19208814	UniProtKB:O08586	10090	BHF-UCL		P
UniProtKB	Q61037	Tsc2	involved_in	GO:0035176	social behavior	ECO:0000266	ISO	GO_REF:0000096	RGD:3908	10090	MGI		P
UniProtKB	Q61616	Drd1	involved_in	GO:0035176	social behavior	ECO:0000266	ISO	GO_REF:0000096	RGD:2518	10090	MGI		P
UniProtKB	Q61627	Grid1	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:22412961		10090	UniProt		P
UniProtKB	Q62108	Dlg4	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:20952458		10090	BHF-UCL		P
UniProtKB	Q62463	Avpr1a	involved_in	GO:0035176	social behavior	ECO:0000266	ISO	GO_REF:0000096	RGD:2185	10090	MGI		P
UniProtKB	Q62463	Avpr1a	involved_in	GO:0035176	social behavior	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P30560|ensembl:ENSRNOP00000005829	10090	Ensembl		P
UniProtKB	Q64104	Nr2e1	acts_upstream_of_or_within	GO:0035176	social behavior	ECO:0000315	IMP	PMID:11997145	MGI:MGI:2176490	10090	MGI		P
UniProtKB	Q69ZK9	Nlgn2	involved_in	GO:0035176	social behavior	ECO:0000266	ISO	GO_REF:0000096	RGD:621118	10090	MGI		P
UniProtKB	Q69ZK9	Nlgn2	involved_in	GO:0035176	social behavior	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q62888|ensembl:ENSRNOP00000053713	10090	Ensembl		P
UniProtKB	Q69ZK9	Nlgn2	involved_in	GO:0035176	social behavior	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q62888	10090	BHF-UCL		P
UniProtKB	Q6P9K9	Nrxn3	involved_in	GO:0035176	social behavior	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q9Y4C0	10090	MGI		P
UniProtKB	Q6P9K9	Nrxn3	involved_in	GO:0035176	social behavior	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q9HDB5	10090	MGI		P
UniProtKB	Q80Z38	Shank2	involved_in	GO:0035176	social behavior	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q9UPX8	10090	MGI		P
UniProtKB	Q80Z38	Shank2	involved_in	GO:0035176	social behavior	ECO:0000266	ISO	GO_REF:0000096	RGD:628772	10090	MGI		P
UniProtKB	Q80Z38	Shank2	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:22699620		10090	BHF-UCL		P
UniProtKB	Q8BGD7	Npas4	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:23029555		10090	UniProt		P
UniProtKB	Q8BYM5	Nlgn3	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:21808020		10090	CACAO		P
UniProtKB	Q8BYM5	Nlgn3	involved_in	GO:0035176	social behavior	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q9NZ94	10090	MGI		P
UniProtKB	Q8BYM5	Nlgn3	acts_upstream_of_or_within	GO:0035176	social behavior	ECO:0000315	IMP	PMID:17823315	MGI:MGI:3758949	10090	MGI		P
UniProtKB	Q8BYM5	Nlgn3	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:21808020		10090	BHF-UCL		P
UniProtKB	Q8C1Z7	Bbs4	acts_upstream_of_or_within	GO:0035176	social behavior	ECO:0000315	IMP	PMID:16794820	MGI:MGI:3055492	10090	MGI		P
UniProtKB	Q8C985	Nrxn3	involved_in	GO:0035176	social behavior	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q9Y4C0	10090	MGI		P
UniProtKB	Q8C985	Nrxn3	involved_in	GO:0035176	social behavior	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q9HDB5	10090	MGI		P
UniProtKB	Q8K4Q0	Rptor	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:33495318		10090	UniProt		P
UniProtKB	Q8R1I2	Grp	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:28280205		10090	UniProt		P
UniProtKB	Q920P3	Brinp1	acts_upstream_of_or_within	GO:0035176	social behavior	ECO:0000315	IMP	PMID:27042284	MGI:MGI:5604542	10090	MGI		P
UniProtKB	Q920P3	Brinp1	acts_upstream_of_or_within	GO:0035176	social behavior	ECO:0000315	IMP	PMID:24528488	MGI:MGI:5698819	10090	MGI		P
UniProtKB	Q924A2	Cic	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:28288114		10090	UniProt		P
UniProtKB	Q99M68	Oprm1	involved_in	GO:0035176	social behavior	ECO:0000316	IGI	PMID:22231481	UniProtKB:Q9Z2D6	10090	CACAO		P
UniProtKB	Q99NH8	Trem2	acts_upstream_of_positive_effect	GO:0035176	social behavior	ECO:0000315	IMP	PMID:29752066		10090	ARUK-UCL		P
UniProtKB	Q99NH8	Trem2	acts_upstream_of_or_within	GO:0035176	social behavior	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q9NZC2	10090	MGI		P
UniProtKB	Q99NH8	Trem2	involved_in	GO:0035176	social behavior	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9NZC2|ensembl:ENSP00000362205	10090	Ensembl		P
UniProtKB	Q9CPW0	Cntnap2	involved_in	GO:0035176	social behavior	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q9UHC6	10090	MGI		P
UniProtKB	Q9CPW0	Cntnap2	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:32958923	MGI:MGI:2677631	10090	MGI		P
UniProtKB	Q9CPW0	Cntnap2	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:32889171	MGI:MGI:5750095	10090	MGI		P
UniProtKB	Q9CPW0	Cntnap2	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:31853066	MGI:MGI:4949738	10090	MGI		P
UniProtKB	Q9CPW0	Cntnap2	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:31853066	MGI:MGI:2677631	10090	MGI		P
UniProtKB	Q9CPW0	Cntnap2	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:31853066	MGI:MGI:1857169	10090	MGI		P
UniProtKB	Q9CPW0	Cntnap2	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:31768051	MGI:MGI:2677631	10090	MGI		P
UniProtKB	Q9CPW0	Cntnap2	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:31391512	MGI:MGI:2677631	10090	MGI		P
UniProtKB	Q9CPW0	Cntnap2	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:30816216	MGI:MGI:2677631	10090	MGI		P
UniProtKB	Q9CPW0	Cntnap2	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:28768803	MGI:MGI:2677631	10090	MGI		P
UniProtKB	Q9CPW0	Cntnap2	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:28184409	MGI:MGI:2677631	10090	MGI		P
UniProtKB	Q9CPW0	Cntnap2	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:26273832	MGI:MGI:2677631	10090	MGI		P
UniProtKB	Q9CS84	Nrxn1	involved_in	GO:0035176	social behavior	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:Q9ULB1	10090	MGI		P
UniProtKB	Q9CS84	Nrxn1	involved_in	GO:0035176	social behavior	ECO:0000266	ISO	GO_REF:0000096	UniProtKB:P58400	10090	MGI		P
UniProtKB	Q9EQ15	Gnb1l	acts_upstream_of_or_within	GO:0035176	social behavior	ECO:0000315	IMP	PMID:16684884	MGI:MGI:3530640	10090	MGI		P
UniProtKB	Q9ERE9	Mapk8ip2	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:21048139		10090	BHF-UCL		P
UniProtKB	Q9ERK7	Chrnb2	acts_upstream_of_or_within	GO:0035176	social behavior	ECO:0000315	IMP	PMID:12876201	MGI:MGI:1926253	10090	MGI		P
UniProtKB	Q9JI70	Mkks	acts_upstream_of_or_within	GO:0035176	social behavior	ECO:0000315	IMP	PMID:15772095	MGI:MGI:3526444	10090	MGI		P
UniProtKB	Q9JLN9	Mtor	involved_in	GO:0035176	social behavior	ECO:0000266	ISO	GO_REF:0000096	RGD:68371	10090	MGI		P
UniProtKB	Q9QUK3	Cln8	acts_upstream_of_or_within	GO:0035176	social behavior	ECO:0000315	IMP	PMID:12020865	MGI:MGI:1856959	10090	MGI		P
UniProtKB	Q9R0L6	Pcm1	acts_upstream_of_or_within	GO:0035176	social behavior	ECO:0000315	IMP	PMID:25697395		10090	MGI		P
UniProtKB	Q9Z0D9	Cx3cr1	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:24487234		10090	ARUK-UCL	occurs_in(UBERON:0034920)|occurs_in(UBERON:0007023)	P
UniProtKB	Q9Z2D6	Mecp2	involved_in	GO:0035176	social behavior	ECO:0000266	ISO	GO_REF:0000096	RGD:3075	10090	MGI		P
UniProtKB	Q9Z2D6	Mecp2	acts_upstream_of_or_within	GO:0035176	social behavior	ECO:0000315	IMP	PMID:18321864	MGI:MGI:2137555	10090	MGI		P
UniProtKB	Q9Z2D6	Mecp2	acts_upstream_of_or_within	GO:0035176	social behavior	ECO:0000315	IMP	PMID:16199017	MGI:MGI:2158353,MGI:MGI:2176754	10090	MGI		P
UniProtKB	Q9Z2Q6	Septin5	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:22589251		10090	UniProt		P
UniProtKB	Q9Z2Q6	Septin5	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:19240081		10090	UniProt		P
RNAcentral	URS00008C4245_10090	Mus musculus (mouse) paternally expressed 13	involved_in	GO:0035176	social behavior	ECO:0000315	IMP	PMID:33658376	MGI:MGI:6711262	10090	MGI		P
